-73.937988,45.416047,7.295
-73.937934,45.416065,7.314
-73.937881,45.416083,7.3
-73.937826,45.416102,7.276
-73.937771,45.416121,7.271
-73.937715,45.416141,7.244
-73.93766,45.416163,7.196
-73.937605,45.416183,7.179
-73.937551,45.416204,7.147
-73.937496,45.416226,7.199
-73.937442,45.416247,7.228
-73.937389,45.416269,7.242
-73.937336,45.416291,7.236
-73.937285,45.416315,7.263
-73.937235,45.416337,7.339
-73.937184,45.416358,7.457
-73.937135,45.416378,7.586
-73.937088,45.416398,7.726
-73.937042,45.416418,7.896
-73.936998,45.416438,8.035
-73.936955,45.416459,8.164
-73.936914,45.416479,8.262
-73.936876,45.416499,8.343
-73.936837,45.416518,8.359
-73.936797,45.416537,8.346
-73.936754,45.416552,8.331
-73.936708,45.416565,8.195
-73.936659,45.416577,8.103
-73.936607,45.416588,8.004
-73.936555,45.416598,7.926
-73.936504,45.416609,7.892
-73.936456,45.416621,7.91
-73.936409,45.416635,7.958
-73.936364,45.416648,8.035
-73.936321,45.416662,8.12
-73.936279,45.416675,8.241
-73.936239,45.416689,8.341
-73.936199,45.416703,8.39
-73.93616,45.416716,8.408
-73.936119,45.41673,8.42
-73.93608,45.416746,8.403
-73.936042,45.416761,8.453
-73.936007,45.416774,8.566
-73.935968,45.416789,8.368
-73.935928,45.416804,8.031
-73.935886,45.416818,7.942
-73.935844,45.41683,7.941
-73.935805,45.416843,7.903
-73.935768,45.416854,7.926
-73.935731,45.416865,7.921
-73.935698,45.416878,7.945
-73.935673,45.416896,7.959
-73.935659,45.416916,7.91
-73.935659,45.416938,7.847
-73.935671,45.416957,7.798
-73.935692,45.416971,7.785
-73.935719,45.416977,7.764
-73.935746,45.416977,7.708
-73.935773,45.416969,7.696
-73.9358,45.416959,7.703
-73.935825,45.416947,7.721
-73.935851,45.416935,7.728
-73.935879,45.416922,7.731
-73.935909,45.41691,7.707
-73.935939,45.416899,7.772
-73.935965,45.416887,7.918
-73.935992,45.416877,8.154
-73.936022,45.416867,8.16
-73.936053,45.416855,7.999
-73.936086,45.416841,7.939
-73.936123,45.416827,7.898
-73.936162,45.416812,7.918
-73.936202,45.416796,7.891
-73.936244,45.416779,7.874
-73.936286,45.416762,7.834
-73.936329,45.416745,7.83
-73.936373,45.416728,7.798
-73.936417,45.416711,7.746
-73.936463,45.416694,7.701
-73.936511,45.416676,7.644
-73.936559,45.416659,7.65
-73.936607,45.416642,7.72
-73.936655,45.416625,7.799
-73.936703,45.416609,7.854
-73.936751,45.416593,7.971
-73.936799,45.416576,8.082
-73.936847,45.41656,8.087
-73.936896,45.416544,8.093
-73.936946,45.416526,8.009
-73.936996,45.416509,7.868
-73.937045,45.416492,7.737
-73.937096,45.416474,7.542
-73.937145,45.416456,7.339
-73.937195,45.416438,7.281
-73.937246,45.41642,7.21
-73.937297,45.416402,7.154
-73.937349,45.416383,7.124
-73.9374,45.416364,7.107
-73.93745,45.416346,7.091
-73.937501,45.416328,7.073
-73.937552,45.416309,7.064
-73.937604,45.41629,7.086
-73.937656,45.416271,7.105
-73.937708,45.416251,7.125
-73.937761,45.416231,7.108
-73.937813,45.416211,7.099
-73.937865,45.416192,7.074
